# Task 2D: periodicity check on the residual correlation floor (follow-up to
# Task 2C). Single stacked table, discriminated by the 'table' column:
#
#   table='acf_long'      : per (variant, layer), lag k=1..56 -- n_pairs,
#                           flag_low_n (n_pairs<80), acf (point estimate,
#                           mean similarity over original-adjacent valid
#                           pairs), acf_ci95_lo/hi (block=64 adjacency-
#                           preserving moving-block bootstrap, 1000 resamples).
#   table='diurnal'       : per (variant, layer), bin_label in
#                           {0-6h,6-12h,12-18h,18-24h} = (hour-of-day(t+k) -
#                           hour-of-day(t)) mod 24, pooled over all valid pairs
#                           at lags 1-56. bin_mean_sim, bin_n_pairs.
#   table='weekly'        : per (variant, layer), bin_label in {0d..6d} =
#                           (dow(t+k) - dow(t)) mod 7, pooled over all valid
#                           pairs at lags 1-56. bin_mean_sim, bin_n_pairs.
#   table='floor_summary' : per (variant, layer) -- floor_lag12_16 (mean ACF
#                           lags 12-16, recomputed here, exact match to Task
#                           2C's 'floor' column), floor_mid_19_25 (lags 19-25,
#                           between-band), floor_far_26_32 (lags 26-32, weekly
#                           recurrence band, ~168h/dt=29.26 lags), each with
#                           block=64 bootstrap 95% CI; n_pairs_*_min = minimum
#                           n_pairs across the lags in that band.
#
# variants: per_month_incl / detrended = layer-centroid variants from Task 2C
#   (per-month-centered / linear-detrended), 3 layers, n=210 rows, dt=5.7405h,
#   cosine similarity. phi_t_detrended = comparison aggregate scalar (Task 2
#   Analysis C linearly-detrended phi_t on its regular 6h grid, n=225,
#   layer='aggregate'); 'similarity' = standardized-product z(t)*z(t+k), whose
#   lag-mean is the standard biased-autocovariance ACF estimator (cosine
#   similarity is undefined for a 1-d scalar).
#
# Bootstrap: single block=64 (smallest multiple of 8 exceeding lag 56; a block
# of length Lb can only contain pairs up to lag Lb-1, so block=24 from Task 2C
# cannot reach lag 56) adjacency-preserving moving-block bootstrap, 1000
# resamples, fixed seed = 42+offset (see floor_summary.boot_seed; offsets
# 300-302/310-312/320, distinct from Tasks 2B/2C). block=64 (Lb-1=63>=56)
# covers every lag 1-56, superseding Task 2C's block=8 for the short lags too.
table,variant,layer,lag,n_pairs,flag_low_n,acf,acf_ci95_lo,acf_ci95_hi,bin_label,bin_mean_sim,bin_n_pairs,dt_hours,n_series_rows,floor_lag12_16,floor_lag12_16_ci95_lo,floor_lag12_16_ci95_hi,floor_mid_19_25,floor_mid_ci95_lo,floor_mid_ci95_hi,floor_far_26_32,floor_far_ci95_lo,floor_far_ci95_hi,n_pairs_floor_min,n_pairs_mid_min,n_pairs_far_min,boot_seed,n_boot,boot_block
acf_long,per_month_incl,mid,35.0,116.0,False,-0.009522576384861592,-0.06678168469022674,0.06489739742031363,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,36.0,115.0,False,-0.025163414792262844,-0.07077813182715187,0.04386113606273141,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,37.0,114.0,False,-0.03763639627473762,-0.08391592377196631,0.039039173538063125,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,38.0,113.0,False,-0.03375643926493774,-0.0870457548530986,0.03461665835940899,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,39.0,112.0,False,-0.03947454876516375,-0.1135350063725172,0.03913410050359314,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,40.0,111.0,False,-0.03461865461899774,-0.09923513363293625,0.023739270386989756,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,41.0,110.0,False,-0.03779843052023907,-0.11280804230449731,0.03415973185693348,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,42.0,109.0,False,-0.037832337760037645,-0.10286405814307838,0.02469600922598207,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,43.0,108.0,False,-0.041250121624680905,-0.13145234025698038,0.0314671810250992,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,44.0,107.0,False,-0.04224921489496778,-0.11423555350951725,0.011956166154033807,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,45.0,106.0,False,-0.03595629176060349,-0.14116620192090593,0.05468563425891253,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,46.0,105.0,False,-0.021726117046861327,-0.09948374526456089,0.040488171475601506,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,47.0,104.0,False,-0.02629942474728306,-0.12059321137224441,0.052615978370313066,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,48.0,103.0,False,-0.03491395622986322,-0.11830978616144741,0.052698839862202876,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,49.0,102.0,False,-0.05562661485965548,-0.14594116424233783,0.024221459413465003,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,50.0,101.0,False,-0.056654463709957255,-0.1589779252159596,0.05348905054312032,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,51.0,100.0,False,-0.03606758576752369,-0.14059226994542368,0.066338484212904,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,52.0,99.0,False,-0.041248747860401565,-0.10331724888150136,0.04136844567991459,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,53.0,98.0,False,-0.05071852360521651,-0.1297546030514797,0.043401923393909476,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,54.0,97.0,False,-0.03753363694276251,-0.11791125734832371,0.06819651543396664,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,55.0,96.0,False,-0.04732151605045373,-0.1571013577812578,0.06719413222515164,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,mid,56.0,95.0,False,-0.03469138705720197,-0.11553209617701425,0.06641345441725688,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,1.0,202.0,False,0.31585498727109984,0.2763910512510755,0.32051104558438875,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,2.0,195.0,False,0.2564667126082318,0.1998904247865473,0.25862538546589703,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,3.0,189.0,False,0.24045613576629749,0.18850258383921634,0.2514631048269306,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,4.0,184.0,False,0.23620731461490085,0.1686078654434156,0.25301082292660393,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,5.0,181.0,False,0.19777364260313662,0.11927519675240722,0.20724918188546407,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,6.0,178.0,False,0.1675812898519171,0.11163714469280948,0.16571609643708185,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,7.0,175.0,False,0.1699487452670694,0.11831621630013206,0.17432617440791515,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,8.0,172.0,False,0.16519165388028195,0.11309092233454002,0.17464646338043596,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,9.0,169.0,False,0.16057870957947698,0.10744148075712837,0.17089367906403538,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,10.0,166.0,False,0.1347721059454005,0.08981898323651559,0.14693411656982114,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,11.0,163.0,False,0.11980814046769978,0.07245307949542294,0.131187030046222,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,12.0,161.0,False,0.10986179293246645,0.05694465537331462,0.13900844801103793,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,13.0,159.0,False,0.08338788119162628,0.03002537613356587,0.11799266413611142,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,14.0,157.0,False,0.0797601128787771,0.04958957407865971,0.09016457333365126,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,15.0,155.0,False,0.08088101724642102,0.05346278019291761,0.10431511453604592,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,16.0,153.0,False,0.08285016717391384,0.04850831452251631,0.10208223659177358,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,17.0,151.0,False,0.056914832730276844,0.03687691255456572,0.07652533799887377,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,18.0,149.0,False,0.04618356724172847,0.022846315549827922,0.06557065420113026,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,19.0,147.0,False,0.04048038562917211,0.020511312062574786,0.06591064043079185,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,20.0,145.0,False,0.043062811630071175,0.010467832074827587,0.0758197246729758,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,21.0,143.0,False,0.02923464018783875,0.0032359607503127164,0.06562503925130544,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,22.0,141.0,False,0.019566253987098634,-0.008197080368559984,0.0582959011422684,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,23.0,139.0,False,0.030146673580516058,0.003944281335778867,0.07083466395104629,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,24.0,137.0,False,0.034673010196842366,0.01406311864294871,0.07753317729117078,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,25.0,135.0,False,0.02410175016606466,0.0005403266295135433,0.06807897883045337,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,26.0,133.0,False,0.020200185681333905,-0.030813836118275005,0.07819584640501855,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,27.0,131.0,False,0.02302847994428178,-0.03078789243716936,0.09042532909107165,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,28.0,129.0,False,0.025863295273740972,-0.01727649319434093,0.09719842841203627,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,29.0,127.0,False,-0.00043128865564966606,-0.04955176052944447,0.07475462840889044,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,30.0,125.0,False,0.002739174362551089,-0.06351513821211593,0.07411780746342078,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,31.0,123.0,False,0.0028698302583092658,-0.06493403709121989,0.08563922484857535,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,32.0,121.0,False,0.013107392283115703,-0.04512059777377719,0.08497682361333912,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,33.0,119.0,False,-0.011384224084558178,-0.07323862240572332,0.05411514864900624,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,34.0,117.0,False,-0.02333131860459549,-0.07817366182945175,0.04464008180729779,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,35.0,116.0,False,-0.014333128996881031,-0.0843808479863782,0.06305479850647872,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,36.0,115.0,False,-0.021391245573398544,-0.08258898529830731,0.051114627500487474,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,37.0,114.0,False,-0.036822963397176965,-0.09382927624045763,0.03108844154997754,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,38.0,113.0,False,-0.04401363835585493,-0.09912348477055538,0.026403014603142268,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,39.0,112.0,False,-0.039034851977992564,-0.1026814407473924,0.046581803931610724,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,40.0,111.0,False,-0.030980869496288442,-0.08840697330275543,0.036171667560336684,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,41.0,110.0,False,-0.053940768545146706,-0.12791177305462623,0.047879966360485665,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,42.0,109.0,False,-0.049628102609912655,-0.12093215651193764,0.040423723013524177,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,43.0,108.0,False,-0.04873920403217132,-0.15071958629630286,0.05303860175930291,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,44.0,107.0,False,-0.06923868097009839,-0.14062329273486093,0.028200142169001595,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,45.0,106.0,False,-0.05401510314005152,-0.13009021648215754,0.039021905488697065,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,46.0,105.0,False,-0.06198499312342049,-0.1730843294722228,0.033021427032949004,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,47.0,104.0,False,-0.04956547695478326,-0.15229025884916614,0.04263700855880267,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,48.0,103.0,False,-0.038144550761481925,-0.12687132068967966,0.0556320484531463,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,49.0,102.0,False,-0.059891513208197536,-0.16858816607725707,0.05146153997835311,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,50.0,101.0,False,-0.06571871399566792,-0.18815076338534256,0.055621832014965226,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,51.0,100.0,False,-0.0635374100834697,-0.18672777983539035,0.05577877892270181,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,52.0,99.0,False,-0.040421723160632014,-0.16707182828382164,0.08224543104216066,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,53.0,98.0,False,-0.0685045192893095,-0.2126263212259301,0.07241749324664595,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,54.0,97.0,False,-0.06401279761031824,-0.22192396315370969,0.07095104171653581,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,55.0,96.0,False,-0.06753466655357755,-0.23144970698040107,0.07062583986967627,,,,,,,,,,,,,,,,,,,,
acf_long,per_month_incl,residue,56.0,95.0,False,-0.061723666344954374,-0.19170393489610135,0.06242303184112197,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,1.0,202.0,False,0.2650662131799275,0.23787180626549959,0.2701892779822282,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,2.0,195.0,False,0.20932988243652326,0.1714925198030079,0.22044035439626153,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,3.0,189.0,False,0.214759141232617,0.18456087095904802,0.21874013656094218,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,4.0,184.0,False,0.22441334958269069,0.17904217015327858,0.238208888661681,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,5.0,181.0,False,0.1545068099157969,0.12914857667826038,0.16150113219390527,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,6.0,178.0,False,0.13361236501468357,0.10319193632809318,0.15036179180699757,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,7.0,175.0,False,0.146377325029057,0.11536032081541943,0.15895418814659937,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,8.0,172.0,False,0.1402194097904516,0.11761645141281353,0.14850005179062922,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,9.0,169.0,False,0.12177650393245101,0.10651658219235972,0.1351459500374072,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,10.0,166.0,False,0.09870574924182594,0.07780730035976109,0.1333872049588171,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,11.0,163.0,False,0.08896522856134634,0.06992974787675145,0.123947511848264,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,12.0,161.0,False,0.09682593024856763,0.0867214991130087,0.11847595587700503,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,13.0,159.0,False,0.07009698247768043,0.0615628314871347,0.10687611833761514,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,14.0,157.0,False,0.05166027214082177,0.032049295352420404,0.10266918092198808,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,15.0,155.0,False,0.04776738647338899,0.030569365216477344,0.09900137589820564,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,16.0,153.0,False,0.08395348484349992,0.06358150273802776,0.1134567450760579,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,17.0,151.0,False,0.05101862587625004,0.03471356306996812,0.08688007571259258,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,18.0,149.0,False,0.05318039810889201,0.038613248316278825,0.10830964912369015,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,19.0,147.0,False,0.04700462379441855,0.02762172643217558,0.11173835392660354,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,20.0,145.0,False,0.05511927584657372,0.04563041053128467,0.0895993549911842,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,21.0,143.0,False,0.04483205450424756,0.02162688135020636,0.08474078139633728,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,22.0,141.0,False,0.04725460609823696,0.023825982331184346,0.11119221861847148,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,23.0,139.0,False,0.04280237276002195,0.02261516705080778,0.1053358914712487,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,24.0,137.0,False,0.051759086297616115,0.04262999321049626,0.08518413077874445,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,25.0,135.0,False,0.038497555536840734,0.020949100938054077,0.07817135137934386,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,26.0,133.0,False,0.025212516058299092,-0.009220903413443981,0.10012000633301409,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,27.0,131.0,False,0.02003803476479196,-0.00545450625333887,0.07082977438598853,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,28.0,129.0,False,0.01681713016435695,-0.007637441094911451,0.05840324466533389,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,29.0,127.0,False,0.0038509859470830733,-0.01685920134338171,0.04899983595282548,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,30.0,125.0,False,-0.0057768746566739075,-0.049608694941031074,0.0845686537236362,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,31.0,123.0,False,0.0010543804902591065,-0.030053556300732528,0.05392820574575271,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,32.0,121.0,False,0.019767734415301583,-0.008014892784936936,0.07500629927669981,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,33.0,119.0,False,-0.008084422373042079,-0.03388917107015286,0.051890666360191434,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,34.0,117.0,False,-0.021205717940743187,-0.061120576274882606,0.08248260589688079,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,35.0,116.0,False,-0.02292039045996731,-0.06528858756840275,0.0626530867046826,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,36.0,115.0,False,0.008871907581082446,-0.0027150765472028224,0.048197488801925925,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,37.0,114.0,False,-0.024729840408472016,-0.05928723301632271,0.03543967470872146,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,38.0,113.0,False,-0.039307410606176554,-0.07366010504729725,0.05529388222970837,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,39.0,112.0,False,-0.024349625946383156,-0.0613436627064617,0.03867401496477263,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,40.0,111.0,False,-0.01382054433449217,-0.043389183482494306,0.033009023729632804,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,41.0,110.0,False,-0.018382185424763935,-0.05150190962363431,0.0438763204557254,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,42.0,109.0,False,-0.03353170693378654,-0.07396084943726196,0.04293138497394344,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,43.0,108.0,False,-0.02444829785568685,-0.09567341494613406,0.03494437217286117,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,44.0,107.0,False,-0.015405774736030487,-0.06235346536412804,0.05073626380858951,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,45.0,106.0,False,-0.02649554177926756,-0.07332110996780083,0.02582942131314191,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,46.0,105.0,False,-0.03832746673372317,-0.11409410067040339,0.03328184818483114,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,47.0,104.0,False,-0.03902215830234526,-0.12743123501512,0.027749436109596425,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,48.0,103.0,False,-0.02158231640513493,-0.06291866063519129,0.03623898297401616,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,49.0,102.0,False,-0.0429220701632188,-0.09353287752337709,0.015141642308615795,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,50.0,101.0,False,-0.057849828909857855,-0.11416649421701439,0.01727378343725564,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,51.0,100.0,False,-0.06422891902973206,-0.17474796875492982,0.02632421823949432,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,52.0,99.0,False,-0.027593581382225608,-0.09704472618107728,0.026717168507383777,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,53.0,98.0,False,-0.051303887323891836,-0.11459899082631823,0.017858603830696027,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,54.0,97.0,False,-0.050610592218907714,-0.1368451442290333,0.003936817276457779,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,55.0,96.0,False,-0.05164236305711289,-0.1584196625195585,0.042191990704073035,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,surface,56.0,95.0,False,-0.04758942723663282,-0.12641774149063573,0.013689302921748463,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,1.0,202.0,False,0.2583059862344748,0.21863460934110823,0.26678888381604643,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,2.0,195.0,False,0.22363111503819286,0.18345401835911088,0.22748160842023457,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,3.0,189.0,False,0.21013821557962553,0.17243493636662285,0.21585382136383655,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,4.0,184.0,False,0.22221260218802688,0.18893408439997503,0.23509434360901615,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,5.0,181.0,False,0.17128335422470853,0.1255823560291829,0.17309728058202142,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,6.0,178.0,False,0.15394101471040467,0.11262884156145067,0.15540193850910855,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,7.0,175.0,False,0.15224117026734862,0.11945295594506113,0.16789119521669246,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,8.0,172.0,False,0.1495956394262787,0.11403589328210678,0.16378567967001156,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,9.0,169.0,False,0.11086951050749877,0.080833698603866,0.1303748844553347,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,10.0,166.0,False,0.10658180587723365,0.07320293001194335,0.1251884906207376,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,11.0,163.0,False,0.11251083595453222,0.08080047122932386,0.14375796630528734,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,12.0,161.0,False,0.0964897666828014,0.08722419380043893,0.11740297572235373,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,13.0,159.0,False,0.070644300492443,0.04130877317980291,0.10688867040275409,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,14.0,157.0,False,0.05986874464656958,0.03782107009548359,0.1093360609974702,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,15.0,155.0,False,0.05714236760487335,0.038019180819350774,0.09938647825324365,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,16.0,153.0,False,0.04966303551603914,0.03859083709617291,0.07393227718007163,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,17.0,151.0,False,0.04947911612355792,0.03526370333902994,0.093950016193225,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,18.0,149.0,False,0.05336421416958412,0.03268420224345204,0.10487549737409718,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,19.0,147.0,False,0.035306180114823664,0.007970506102072894,0.10756843235382023,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,20.0,145.0,False,0.03270610012133139,0.0114057205839279,0.07119477598701104,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,21.0,143.0,False,0.01632568125746271,-0.013681615755922114,0.064221363982413,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,22.0,141.0,False,0.01767798507535716,-0.019221448260323074,0.10180839024714922,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,23.0,139.0,False,0.021859906753900978,-0.02273525045771082,0.11501850126092884,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,24.0,137.0,False,0.018377018314774052,-0.00331942635261974,0.08272418733235522,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,25.0,135.0,False,0.0018999682791940207,-0.020365321784023657,0.07169725190639084,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,26.0,133.0,False,0.011661864627230352,-0.02645904625443124,0.11031215965011246,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,27.0,131.0,False,0.00571386436524945,-0.0312940026369883,0.08605036281849228,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,28.0,129.0,False,0.02154515850117942,-0.025038132764199483,0.09716260911744476,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,29.0,127.0,False,-0.011676678454875657,-0.04548028357532979,0.06673390378159844,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,30.0,125.0,False,0.0058166023671307465,-0.03203476152001075,0.10490004337095549,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,31.0,123.0,False,0.015621693119834268,-0.034163946873550094,0.10504086217704554,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,32.0,121.0,False,-0.003184535396146615,-0.05753425357237552,0.10059377785891883,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,33.0,119.0,False,-0.010509456145582933,-0.058659642368104024,0.07521749278195151,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,34.0,117.0,False,-0.003299196676416298,-0.059219870593943624,0.11036980430053948,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,35.0,116.0,False,0.002196591937385145,-0.04702855212697297,0.08888528845406911,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,36.0,115.0,False,-0.01655628367339478,-0.05497618969301153,0.07200131260277141,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,37.0,114.0,False,-0.027855015566975838,-0.06686639037490968,0.0722299925669981,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,38.0,113.0,False,-0.022060229586402802,-0.06669063542166553,0.07055240699018246,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,39.0,112.0,False,-0.026374933034070937,-0.09527523975071123,0.061261503947197725,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,40.0,111.0,False,-0.020873900448011892,-0.07017938658593546,0.04954418049042142,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,41.0,110.0,False,-0.024322634172457086,-0.09123886712641721,0.06122036390539951,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,42.0,109.0,False,-0.023116877360545268,-0.08226519177372987,0.04670931645752033,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,43.0,108.0,False,-0.026680463044969155,-0.11230765001177648,0.05923492384993662,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,44.0,107.0,False,-0.02963546290733347,-0.09552597362717064,0.034788467663308106,,,,,,,,,,,,,,,,,,,,
